,Self_Reported_Stress_Level,Final_Grade,Gender_Male,Gender_Other,Preferred_Learning_Style_Kinesthetic,Preferred_Learning_Style_Reading/Writing,Preferred_Learning_Style_Visual,Use_of_Educational_Tech_Yes,Participation_in_Discussions_Yes,Age,Study_Hours_per_Week,Online_Courses_Completed,Assignment_Completion_Rate (%),Exam_Score (%),Attendance_Rate (%),Time_Spent_on_Social_Media (hours/week),Sleep_Hours_per_Night
9457,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,23.0,40.0,2.0,84.0,62.0,81.0,7.0,10.0
9458,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,26.0,34.0,2.0,85.0,74.0,64.0,12.0,10.0
9459,2.0,3.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,21.0,42.0,0.0,99.0,51.0,61.0,17.0,10.0
9460,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,20.0,7.0,13.0,56.0,84.0,55.0,27.0,7.0
9461,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,28.0,39.0,9.0,75.0,64.0,59.0,4.0,8.0
9462,2.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,22.0,16.0,12.0,99.0,55.0,52.0,27.0,4.0
9463,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,22.0,47.0,17.0,62.0,90.0,69.0,20.0,6.0
9464,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,27.0,34.0,17.0,53.0,99.0,92.0,21.0,9.0
9465,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,25.0,38.0,15.0,76.0,71.0,96.0,18.0,4.0
9466,2.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,19.0,21.0,12.0,91.0,68.0,74.0,20.0,6.0
9467,1.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,18.0,34.0,15.0,96.0,68.0,69.0,26.0,9.0
9468,2.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,23.0,22.0,6.0,98.0,53.0,55.0,5.0,8.0
9469,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,22.0,41.0,9.0,84.0,52.0,82.0,12.0,10.0
9470,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,27.0,41.0,0.0,96.0,96.0,56.0,8.0,10.0
9471,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,27.0,26.0,20.0,82.0,75.0,56.0,17.0,9.0
9472,1.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,29.0,20.0,7.0,73.0,62.0,88.0,30.0,10.0
9473,2.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,21.0,43.0,8.0,84.0,68.0,90.0,26.0,5.0
9474,2.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,24.0,46.0,4.0,95.0,71.0,98.0,26.0,5.0
9475,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,23.0,10.0,1.0,62.0,40.0,64.0,14.0,9.0
9476,2.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,22.0,45.0,12.0,71.0,84.0,63.0,15.0,10.0
9477,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,28.0,39.0,5.0,80.0,47.0,55.0,4.0,6.0
9478,2.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,23.0,19.0,5.0,58.0,56.0,94.0,29.0,9.0
9479,2.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,27.0,44.0,5.0,98.0,70.0,97.0,23.0,8.0
9480,2.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,23.0,11.0,5.0,76.0,99.0,62.0,28.0,7.0
9481,1.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,22.0,20.0,5.0,54.0,41.0,85.0,1.0,4.0
9482,2.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,21.0,39.0,15.0,92.0,76.0,99.0,6.0,4.0
9483,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,21.0,33.0,13.0,78.0,98.0,88.0,16.0,10.0
9484,2.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,19.0,35.0,19.0,71.0,66.0,64.0,26.0,5.0
9485,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,28.0,18.0,6.0,97.0,86.0,65.0,7.0,6.0
9486,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,23.0,28.0,6.0,61.0,59.0,92.0,20.0,10.0
9487,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,21.0,16.0,7.0,99.0,81.0,53.0,25.0,5.0
9488,2.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,25.0,9.0,13.0,73.0,46.0,82.0,28.0,10.0
9489,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,28.0,48.0,0.0,54.0,70.0,55.0,27.0,9.0
9490,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,19.0,20.0,7.0,98.0,66.0,54.0,8.0,4.0
9491,2.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,19.0,46.0,16.0,98.0,69.0,66.0,19.0,5.0
9492,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,27.0,38.0,13.0,66.0,75.0,82.0,11.0,9.0
9493,2.0,3.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,28.0,44.0,17.0,51.0,42.0,94.0,12.0,10.0
9494,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,23.0,27.0,10.0,52.0,92.0,71.0,6.0,10.0
9495,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,28.0,18.0,20.0,52.0,63.0,75.0,21.0,7.0
9496,2.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,27.0,44.0,5.0,89.0,50.0,67.0,14.0,10.0
9497,2.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,29.0,26.0,17.0,70.0,91.0,76.0,6.0,9.0
9498,2.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,19.0,15.0,13.0,67.0,40.0,74.0,28.0,10.0
9499,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,21.0,24.0,11.0,84.0,42.0,64.0,20.0,8.0
9500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,19.0,14.0,16.0,73.0,97.0,70.0,2.0,4.0
9501,2.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,22.0,24.0,7.0,63.0,55.0,63.0,9.0,9.0
9502,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,18.0,33.0,17.0,67.0,60.0,59.0,4.0,6.0
9503,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,24.0,46.0,19.0,80.0,43.0,98.0,24.0,4.0
9504,2.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,26.0,15.0,4.0,73.0,88.0,52.0,12.0,4.0
9505,2.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,20.0,32.0,5.0,82.0,49.0,56.0,4.0,7.0
9506,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,26.0,38.0,16.0,79.0,52.0,71.0,27.0,8.0
9507,2.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,19.0,17.0,10.0,96.0,99.0,95.0,28.0,5.0
9508,2.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,29.0,11.0,20.0,96.0,64.0,72.0,12.0,4.0
9509,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,23.0,19.0,17.0,65.0,96.0,97.0,5.0,6.0
9510,2.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,25.0,30.0,0.0,100.0,93.0,54.0,26.0,10.0
9511,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,25.0,24.0,1.0,62.0,67.0,97.0,12.0,9.0
9512,1.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,23.0,6.0,11.0,99.0,64.0,82.0,30.0,10.0
9513,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,22.0,15.0,10.0,98.0,81.0,54.0,26.0,8.0
9514,0.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,23.0,12.0,5.0,50.0,43.0,90.0,3.0,5.0
9515,2.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,28.0,48.0,6.0,90.0,49.0,88.0,20.0,7.0
9516,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,25.0,30.0,8.0,76.0,97.0,54.0,19.0,6.0
9517,2.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,25.0,16.0,3.0,68.0,66.0,76.0,9.0,7.0
9518,2.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,19.0,30.0,15.0,78.0,51.0,60.0,25.0,6.0
9519,1.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,29.0,11.0,13.0,70.0,54.0,66.0,29.0,10.0
9520,1.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,28.0,10.0,12.0,99.0,68.0,67.0,20.0,7.0
9521,2.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,23.0,42.0,3.0,64.0,56.0,63.0,15.0,5.0
9522,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,23.0,15.0,0.0,51.0,82.0,69.0,15.0,7.0
9523,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,23.0,36.0,3.0,94.0,76.0,69.0,26.0,4.0
9524,2.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,18.0,7.0,20.0,60.0,75.0,82.0,8.0,8.0
9525,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,20.0,8.0,6.0,59.0,91.0,99.0,12.0,10.0
9526,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,22.0,10.0,13.0,83.0,100.0,76.0,12.0,5.0
9527,1.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,28.0,6.0,18.0,85.0,56.0,73.0,29.0,10.0
9528,2.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,29.0,13.0,17.0,70.0,54.0,72.0,20.0,8.0
9529,2.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,29.0,37.0,1.0,81.0,81.0,85.0,0.0,8.0
9530,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,23.0,13.0,9.0,91.0,78.0,77.0,30.0,6.0
9531,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,21.0,48.0,17.0,55.0,98.0,87.0,8.0,4.0
9532,1.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,21.0,18.0,8.0,52.0,48.0,74.0,23.0,7.0
9533,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,25.0,31.0,6.0,88.0,98.0,88.0,2.0,4.0
9534,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,27.0,46.0,11.0,96.0,76.0,60.0,26.0,7.0
9535,1.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,21.0,11.0,13.0,81.0,55.0,76.0,16.0,8.0
9536,2.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,21.0,42.0,20.0,87.0,77.0,95.0,8.0,4.0
9537,2.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,28.0,11.0,8.0,72.0,84.0,61.0,12.0,6.0
9538,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,19.0,30.0,11.0,61.0,100.0,50.0,13.0,10.0
9539,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,21.0,28.0,14.0,100.0,72.0,62.0,14.0,9.0
9540,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,29.0,7.0,11.0,97.0,70.0,50.0,24.0,5.0
9541,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,19.0,37.0,18.0,88.0,99.0,62.0,28.0,7.0
9542,0.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,24.0,20.0,20.0,87.0,55.0,64.0,1.0,9.0
9543,0.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,25.0,24.0,17.0,64.0,62.0,81.0,1.0,5.0
9544,1.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,19.0,32.0,9.0,75.0,64.0,56.0,6.0,8.0
9545,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,28.0,40.0,3.0,59.0,71.0,53.0,13.0,5.0
9546,2.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,24.0,9.0,2.0,61.0,50.0,92.0,3.0,9.0
9547,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,25.0,27.0,7.0,89.0,94.0,81.0,23.0,4.0
9548,2.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,25.0,48.0,12.0,94.0,78.0,90.0,18.0,8.0
9549,2.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,27.0,36.0,7.0,74.0,65.0,99.0,25.0,8.0
9550,0.0,3.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,27.0,25.0,11.0,78.0,54.0,68.0,11.0,6.0
9551,2.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,18.0,38.0,4.0,78.0,63.0,94.0,7.0,10.0
9552,1.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,25.0,41.0,4.0,77.0,54.0,80.0,10.0,6.0
9553,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,24.0,19.0,19.0,59.0,94.0,52.0,26.0,7.0
9554,1.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,22.0,23.0,13.0,52.0,67.0,84.0,14.0,6.0
9555,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,28.0,37.0,12.0,91.0,63.0,82.0,18.0,10.0
9556,2.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,23.0,22.0,15.0,72.0,88.0,89.0,3.0,9.0
9557,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,20.0,41.0,17.0,53.0,99.0,67.0,24.0,4.0
9558,2.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,22.0,19.0,1.0,69.0,42.0,73.0,0.0,7.0
9559,2.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,29.0,7.0,8.0,66.0,73.0,100.0,16.0,5.0
9560,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,37.0,1.0,93.0,41.0,50.0,3.0,10.0
9561,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,22.0,34.0,12.0,81.0,88.0,62.0,25.0,5.0
9562,0.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,26.0,46.0,14.0,56.0,64.0,50.0,22.0,10.0
9563,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,26.0,19.0,3.0,86.0,94.0,92.0,13.0,10.0
9564,2.0,2.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,25.0,42.0,7.0,98.0,56.0,64.0,2.0,8.0
9565,1.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,27.0,24.0,10.0,59.0,40.0,82.0,21.0,7.0
9566,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,28.0,33.0,13.0,61.0,78.0,57.0,1.0,5.0
9567,1.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,19.0,12.0,10.0,58.0,55.0,53.0,30.0,10.0
9568,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,28.0,43.0,19.0,91.0,92.0,98.0,10.0,5.0
9569,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,23.0,7.0,12.0,70.0,84.0,50.0,28.0,7.0
9570,1.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,28.0,33.0,19.0,86.0,42.0,97.0,10.0,4.0
9571,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,27.0,42.0,6.0,58.0,55.0,59.0,12.0,5.0
9572,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,26.0,40.0,12.0,75.0,62.0,96.0,1.0,6.0
9573,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,28.0,41.0,10.0,79.0,72.0,90.0,24.0,8.0
9574,2.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,29.0,42.0,18.0,57.0,73.0,50.0,28.0,6.0
9575,2.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,23.0,37.0,8.0,76.0,64.0,66.0,5.0,9.0
9576,2.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,23.0,33.0,11.0,52.0,73.0,75.0,28.0,7.0
9577,1.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,23.0,10.0,14.0,78.0,52.0,94.0,8.0,9.0
9578,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,25.0,47.0,0.0,56.0,89.0,57.0,3.0,4.0
9579,1.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,26.0,31.0,6.0,73.0,63.0,52.0,14.0,6.0
9580,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,18.0,43.0,2.0,72.0,75.0,91.0,4.0,6.0
9581,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,23.0,35.0,15.0,68.0,91.0,81.0,24.0,7.0
9582,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,26.0,38.0,2.0,74.0,88.0,80.0,21.0,4.0
9583,2.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,23.0,43.0,3.0,89.0,60.0,73.0,20.0,4.0
9584,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,29.0,36.0,14.0,64.0,82.0,60.0,6.0,5.0
9585,0.0,3.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,19.0,38.0,17.0,79.0,40.0,97.0,14.0,7.0
9586,1.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,27.0,21.0,6.0,51.0,57.0,88.0,27.0,9.0
9587,2.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,19.0,30.0,7.0,53.0,52.0,85.0,9.0,7.0
9588,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,22.0,25.0,11.0,70.0,85.0,77.0,7.0,10.0
9589,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,23.0,12.0,8.0,56.0,85.0,99.0,0.0,10.0
9590,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,29.0,31.0,11.0,65.0,71.0,51.0,0.0,8.0
9591,0.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,26.0,30.0,4.0,55.0,51.0,89.0,27.0,7.0
9592,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,20.0,23.0,3.0,77.0,69.0,68.0,27.0,4.0
9593,2.0,3.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,21.0,29.0,7.0,90.0,49.0,88.0,24.0,8.0
9594,2.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,20.0,10.0,8.0,81.0,42.0,98.0,30.0,4.0
9595,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,22.0,33.0,9.0,84.0,100.0,57.0,28.0,5.0
9596,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,27.0,31.0,1.0,53.0,73.0,51.0,28.0,6.0
9597,2.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,23.0,32.0,4.0,55.0,57.0,66.0,28.0,9.0
9598,2.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,22.0,23.0,1.0,81.0,53.0,87.0,29.0,5.0
9599,2.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,18.0,25.0,9.0,51.0,51.0,86.0,9.0,6.0
9600,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,18.0,47.0,1.0,92.0,70.0,62.0,10.0,5.0
9601,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,19.0,6.0,9.0,88.0,81.0,94.0,4.0,7.0
9602,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,26.0,23.0,4.0,67.0,90.0,87.0,11.0,10.0
9603,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,20.0,19.0,20.0,86.0,90.0,75.0,22.0,5.0
9604,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,29.0,36.0,2.0,58.0,98.0,76.0,15.0,4.0
9605,2.0,3.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,24.0,46.0,17.0,95.0,53.0,62.0,18.0,7.0
9606,0.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,21.0,28.0,17.0,91.0,59.0,72.0,22.0,8.0
9607,2.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,26.0,6.0,1.0,57.0,66.0,86.0,18.0,9.0
9608,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,21.0,49.0,7.0,98.0,71.0,53.0,12.0,10.0
9609,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,19.0,20.0,15.0,76.0,89.0,60.0,19.0,4.0
9610,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,26.0,36.0,18.0,63.0,95.0,64.0,7.0,4.0
9611,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,23.0,17.0,53.0,46.0,72.0,6.0,4.0
9612,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,27.0,44.0,17.0,57.0,79.0,92.0,5.0,7.0
9613,2.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,20.0,36.0,18.0,100.0,90.0,100.0,0.0,9.0
9614,1.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,26.0,6.0,4.0,56.0,50.0,78.0,12.0,9.0
9615,2.0,3.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,24.0,28.0,7.0,100.0,44.0,84.0,14.0,4.0
9616,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,25.0,25.0,9.0,55.0,93.0,99.0,8.0,6.0
9617,2.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,20.0,35.0,2.0,100.0,68.0,70.0,26.0,4.0
9618,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,26.0,20.0,20.0,90.0,96.0,75.0,24.0,7.0
9619,2.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,23.0,10.0,17.0,76.0,73.0,93.0,22.0,9.0
9620,1.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,23.0,23.0,17.0,51.0,42.0,79.0,23.0,10.0
9621,2.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,23.0,10.0,19.0,52.0,84.0,53.0,20.0,5.0
9622,2.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,19.0,18.0,11.0,74.0,78.0,51.0,20.0,9.0
9623,1.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,20.0,36.0,4.0,59.0,40.0,57.0,0.0,5.0
9624,2.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,28.0,16.0,7.0,99.0,75.0,71.0,21.0,6.0
9625,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,19.0,30.0,10.0,65.0,87.0,73.0,23.0,7.0
9626,2.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,20.0,24.0,10.0,69.0,47.0,54.0,2.0,5.0
9627,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,28.0,37.0,15.0,74.0,83.0,57.0,29.0,9.0
9628,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,27.0,6.0,19.0,51.0,90.0,70.0,26.0,10.0
9629,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,22.0,33.0,10.0,100.0,72.0,65.0,29.0,9.0
9630,0.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,24.0,33.0,8.0,51.0,65.0,53.0,8.0,9.0
9631,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,19.0,47.0,14.0,68.0,70.0,88.0,4.0,9.0
9632,0.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,27.0,34.0,1.0,61.0,62.0,97.0,10.0,7.0
9633,0.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,29.0,25.0,12.0,74.0,59.0,71.0,15.0,10.0
9634,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,20.0,15.0,1.0,99.0,73.0,72.0,15.0,8.0
9635,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,23.0,35.0,7.0,82.0,95.0,54.0,28.0,4.0
9636,2.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,19.0,30.0,16.0,67.0,60.0,96.0,17.0,8.0
9637,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,26.0,9.0,14.0,86.0,82.0,67.0,26.0,5.0
9638,0.0,3.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,22.0,25.0,7.0,57.0,40.0,64.0,23.0,10.0
9639,2.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,25.0,16.0,10.0,84.0,56.0,92.0,8.0,7.0
9640,2.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,25.0,33.0,4.0,93.0,48.0,90.0,21.0,10.0
9641,2.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,23.0,24.0,13.0,98.0,57.0,50.0,23.0,9.0
9642,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,29.0,49.0,2.0,76.0,98.0,69.0,16.0,4.0
9643,2.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,28.0,44.0,8.0,98.0,62.0,86.0,4.0,5.0
9644,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,25.0,23.0,2.0,76.0,54.0,89.0,24.0,5.0
9645,1.0,3.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,29.0,35.0,15.0,85.0,54.0,66.0,22.0,4.0
9646,1.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,19.0,23.0,18.0,92.0,46.0,88.0,29.0,10.0
9647,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,24.0,15.0,20.0,71.0,89.0,68.0,5.0,7.0
9648,1.0,3.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,19.0,28.0,15.0,91.0,50.0,95.0,8.0,4.0
9649,1.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,21.0,49.0,7.0,64.0,56.0,91.0,24.0,10.0
9650,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,24.0,11.0,2.0,84.0,85.0,100.0,26.0,6.0
